# Time-averaged data for fix save_thermo
# TimeStep v_vstep v_vtime v_vtemp v_vpress v_vvol v_vden v_vetot v_vpe
200000 200000 200000 301.861 -58.412 101446 0.995242 -32289.9 -38362.6
200050 200050 200050 300.403 360.684 101458 0.995121 -32356.9 -38400.2
200100 200100 200100 298.416 151.272 101525 0.994466 -32462.4 -38465.8
200150 200150 200150 297.835 72.9663 101614 0.993599 -32539.6 -38531.3
200200 200200 200200 297.71 9.15861 101715 0.992608 -32636.6 -38625.8
200250 200250 200250 292.18 -231.071 101819 0.991598 -32730.1 -38608
200300 200300 200300 293.376 -408.985 101894 0.990866 -32790.7 -38692.7
200350 200350 200350 291.694 -253.728 101915 0.990662 -32850.3 -38718.4
200400 200400 200400 292.08 -495.631 101879 0.99101 -32908.6 -38784.5
200450 200450 200450 291.391 -221.867 101768 0.992091 -32960.1 -38822.2
200500 200500 200500 291.524 -7.03027 101614 0.993595 -33009.7 -38874.4
200550 200550 200550 294.001 210.212 101458 0.995126 -33072 -38986.5
200600 200600 200600 291.599 131.31 101346 0.996224 -33137.2 -39003.5
200650 200650 200650 289.176 183.627 101266 0.997009 -33197 -39014.5
200700 200700 200700 289.645 -36.9045 101210 0.997561 -33231.1 -39058
200750 200750 200750 286.92 -27.6151 101153 0.99813 -33243.9 -39016
200800 200800 200800 290.079 -187.627 101098 0.998665 -33222.5 -39058.2
200850 200850 200850 286.78 203.784 101034 0.999298 -33176.3 -38945.6
200900 200900 200900 294.108 335.073 100989 0.999742 -33126.6 -39043.3
200950 200950 200950 291.307 181.739 100998 0.999654 -33098.6 -38959
201000 201000 201000 290.661 89.0824 101041 0.99923 -33095.3 -38942.6
201050 201050 201050 288.961 -99.3221 101083 0.99882 -33129.8 -38943
201100 201100 201100 287.668 -358.15 101093 0.998716 -33214.7 -39001.8
201150 201150 201150 285.478 -216.914 101050 0.999141 -33270.4 -39013.5
201200 201200 201200 286.364 -178.298 100966 0.999972 -33279.9 -39040.9
201250 201250 201250 285.628 -3.68499 100861 1.00102 -33246.5 -38992.6
201300 201300 201300 289.009 224.003 100757 1.00205 -33170.4 -38984.6
201350 201350 201350 292.852 170.31 100681 1.0028 -33126.5 -39018
201400 201400 201400 288.206 149.38 100639 1.00322 -33119.6 -38917.6
201450 201450 201450 288.391 205.163 100628 1.00333 -33112.7 -38914.4
201500 201500 201500 289.485 -6.06536 100646 1.00316 -33098.9 -38922.6
201550 201550 201550 287.788 93.3707 100664 1.00297 -33066.4 -38856
201600 201600 201600 293.116 161.029 100690 1.00271 -33007.6 -38904.3
201650 201650 201650 293.383 190.196 100736 1.00226 -32972.3 -38874.4
201700 201700 201700 293.018 -150.411 100803 1.00159 -32973.3 -38868.1
201750 201750 201750 289.262 226.986 100858 1.00105 -33038.5 -38857.7
201800 201800 201800 283.798 -196.614 100933 1.0003 -33154.4 -38863.7
201850 201850 201850 289.667 -541.646 100970 0.999939 -33190.9 -39018.2
201900 201900 201900 290.708 -528.153 100927 1.00036 -33181.1 -39029.4
201950 201950 201950 286.404 -420.803 100808 1.00154 -33152.1 -38913.8
202000 202000 202000 290.93 53.2379 100613 1.00348 -33104.5 -38957.3
202050 202050 202050 295.169 635.985 100420 1.00541 -33074.3 -39012.3
202100 202100 202100 293.864 432.833 100332 1.00629 -33079 -38990.8
202150 202150 202150 287.301 136.297 100331 1.0063 -33110.9 -38890.7
202200 202200 202200 290.762 -179.285 100357 1.00604 -33157 -39006.4
