# Time-averaged data for fix save_thermo
# TimeStep v_vstep v_vtime v_vtemp v_vpress v_vvol v_vden v_vetot v_vpe
15100 15100 15034 572.826 39707.7 43128.1 1.38727 -11127 -17955.2
15200 15200 15134 579.631 40388.2 42990.4 1.39171 -10950.9 -17860.3
15300 15300 15234 580.513 40380.3 42924.4 1.39385 -11147.1 -18066.9
15400 15400 15334 567.708 39644.1 42981.9 1.39198 -11331.4 -18098.6
15500 15500 15434 562.518 39004.8 43084.2 1.38868 -11299.5 -18004.8
15600 15600 15534 576.398 39255.7 43149.3 1.38658 -11162.4 -18033.2
15700 15700 15634 574.668 38775.5 43207.5 1.38472 -11160.8 -18011
15800 15800 15734 564.935 38775.1 43207.8 1.38471 -11239.8 -17973.9
15900 15900 15834 562.503 39697.6 43112.6 1.38776 -11284.7 -17989.9
16000 16000 15934 564.638 39707.7 42984.3 1.39191 -11349.3 -18079.9
16100 16100 16034 567.935 40394.7 42885.7 1.39511 -11369.9 -18139.8
16200 16200 16134 567.569 40571.5 42868.4 1.39567 -11319.6 -18085.2
16300 16300 16234 576.04 40054.9 42990.8 1.3917 -11168.2 -18034.7
16400 16400 16334 572.9 38343.4 43224.8 1.38416 -11238.8 -18067.9
16500 16500 16434 569.175 37448.9 43358.1 1.37991 -11311.2 -18096
16600 16600 16534 581.808 38899.4 43273.3 1.38261 -11178.2 -18113.5
16700 16700 16634 587.031 40078 43106.6 1.38796 -10885.8 -17883.3
16800 16800 16734 582.795 40520.1 43007.9 1.39114 -10950.8 -17897.9
16900 16900 16834 577.41 39569 42993.9 1.3916 -11113.4 -17996.3
17000 17000 16934 576.882 39095.6 43007.5 1.39116 -11186.9 -18063.4
17100 17100 17034 574.397 38806.9 42981 1.39201 -11204.3 -18051.2
17200 17200 17134 572.184 40684.8 42907.8 1.39439 -11213.3 -18033.9
17300 17300 17234 568.675 40917.8 42932.2 1.3936 -11351.1 -18129.8
17400 17400 17334 560.146 38758.3 43066.5 1.38925 -11504.1 -18181.2
17500 17500 17434 562.749 39379.3 43160.7 1.38622 -11350.2 -18058.3
17600 17600 17534 571.291 38769.8 43206.9 1.38473 -11229.6 -18039.6
17700 17700 17634 575.834 39160.9 43181.5 1.38555 -11169.8 -18033.9
17800 17800 17734 574.751 39273.8 43121.9 1.38747 -11198.4 -18049.6
17900 17900 17834 584.877 39501.5 43062.5 1.38938 -11205 -18176.8
18000 18000 17934 564.925 39463.9 43003.8 1.39128 -11330.7 -18064.8
18100 18100 18034 560.879 39567.7 42945.7 1.39316 -11323.7 -18009.5
18200 18200 18134 570.986 41059.2 42926.4 1.39378 -11081.7 -17888
18300 18300 18234 567.146 39960.5 43041 1.39007 -11109.8 -17870.3
18400 18400 18334 570.251 38212.7 43199.1 1.38499 -11199.8 -17997.4
18500 18500 18434 568.841 38460 43243.5 1.38357 -11206.1 -17986.9
18600 18600 18534 577.408 38647.5 43177.8 1.38567 -11188.9 -18071.7
18700 18700 18634 577.525 40236.1 43034.5 1.39028 -11259.3 -18143.5
18800 18800 18734 566.58 40928.8 42994.2 1.39159 -11319.4 -18073.2
18900 18900 18834 563.437 39863.8 43109.3 1.38787 -11332.7 -18049
19000 19000 18934 577.928 38883 43263.8 1.38291 -11170 -18059
19100 19100 19034 575.623 38967.8 43376.1 1.37934 -11148.2 -18009.8
19200 19200 19134 579.606 36906.7 43391.2 1.37885 -11163.9 -18072.9
19300 19300 19234 570.712 38933.4 43198.6 1.385 -11179.9 -17982.9
19400 19400 19334 578.056 39329.2 42956.2 1.39282 -11205 -18095.6
19500 19500 19434 563.945 41533.5 42761.6 1.39916 -11266.8 -17989.2
19600 19600 19534 570.933 41257.9 42745.2 1.39969 -11252.4 -18058
19700 19700 19634 571.171 39888.1 42921.2 1.39395 -11262.1 -18070.7
19800 19800 19734 572.306 38733.4 43155.1 1.3864 -11274.1 -18096.1
19900 19900 19834 574.612 37958.9 43278.3 1.38245 -11255.2 -18104.7
20000 20000 19934 578.401 38468.3 43239.1 1.3837 -11200.4 -18095.1
20100 20100 20034 573.939 39154.9 43122 1.38746 -11125.5 -17967
20200 20200 20134 571.613 40635.4 43003 1.3913 -11099.7 -17913.4
20300 20300 20234 565.489 40448 42982.4 1.39197 -11224.9 -17965.7
20400 20400 20334 569.15 38775.5 43011.9 1.39101 -11448.7 -18233.1
20500 20500 20434 563.773 39072.2 43000.4 1.39138 -11365.6 -18085.9
20600 20600 20534 581.338 39774.8 42967.7 1.39245 -11202.9 -18132.6
20700 20700 20634 579.025 39992.2 43012.5 1.39099 -11244.9 -18147.1
20800 20800 20734 569.684 38621.3 43088.8 1.38853 -11341.7 -18132.5
20900 20900 20834 570.68 39514.4 43102 1.38811 -11241.3 -18044
21000 21000 20934 581.654 39651 43107.5 1.38793 -11018.6 -17952.1
21100 21100 21034 573.628 39801 43170.4 1.38591 -11062.1 -17899.9
21200 21200 21134 571.677 38894.7 43226.7 1.3841 -11164.4 -17979
21300 21300 21234 565.243 38511.3 43187.6 1.38535 -11233.8 -17971.7
21400 21400 21334 567.005 39694.9 43013.7 1.39096 -11302 -18060.9
21500 21500 21434 567.334 41262.2 42879.6 1.3953 -11341.6 -18104.4
21600 21600 21534 574.912 39269.9 42898.3 1.3947 -11321.2 -18174.4
21700 21700 21634 577.008 38813.1 42958 1.39276 -11221 -18099.1
21800 21800 21734 582.362 38580.1 42992.7 1.39163 -11129 -18070.9
21900 21900 21834 585.84 40473.6 43006.7 1.39118 -10879.2 -17862.6
22000 22000 21934 578.816 40209.1 43097.3 1.38826 -10845.9 -17745.6
22100 22100 22034 572.158 39171.3 43228.9 1.38403 -11104.2 -17924.5
22200 22200 22134 579.781 38056.5 43278.8 1.38244 -11247.7 -18158.9
22300 22300 22234 566.732 39268.8 43211.2 1.3846 -11282.4 -18038
22400 22400 22334 582.848 38736.2 43078.8 1.38885 -11181.4 -18129.1
22500 22500 22434 586.302 40207.2 42932.7 1.39358 -11037.4 -18026.3
22600 22600 22534 577.976 41324.5 42945.2 1.39317 -11002.2 -17891.8
22700 22700 22634 569.606 38807.8 43117 1.38762 -11192.8 -17982.6
22800 22800 22734 569.82 38032.8 43226.2 1.38412 -11388.6 -18181
22900 22900 22834 577.819 38322.2 43201.7 1.3849 -11387.9 -18275.7
23000 23000 22934 582.284 39219.8 43094.8 1.38834 -11129.7 -18070.6
23100 23100 23034 585.209 40191.8 43023.2 1.39065 -10951 -17926.8
23200 23200 23134 580.559 39642.7 43035.9 1.39024 -11127.7 -18048.1
23300 23300 23234 579.469 38983.3 43082.5 1.38873 -11258.6 -18166
23400 23400 23334 572.953 39237.2 43096.8 1.38827 -11304.1 -18133.9
23500 23500 23434 571.998 38959.8 43077.8 1.38889 -11237.1 -18055.5
23600 23600 23534 581.682 41005.6 43020.7 1.39073 -11064.1 -17997.9
23700 23700 23634 573.982 39986.4 43039.3 1.39013 -11175.2 -18017.2
23800 23800 23734 568.642 38843.4 43083.6 1.3887 -11389.9 -18168.3
23900 23900 23834 556.109 39187.3 43059.3 1.38948 -11386.3 -18015.3
24000 24000 23934 576.572 39462.3 42978.2 1.39211 -11209.4 -18082.3
24100 24100 24034 584.284 39647.8 42904 1.39451 -11027.3 -17992.1
24200 24200 24134 579.873 40760.1 42907.4 1.3944 -11051 -17963.2
24300 24300 24234 568.166 39236.2 43029.6 1.39044 -11224.2 -17996.9
24400 24400 24334 582.789 38302.3 43159.9 1.38624 -11333.4 -18280.4
24500 24500 24434 565.228 38220.9 43197.4 1.38504 -11312.5 -18050.2
24600 24600 24534 587.776 39782.6 43145.7 1.3867 -10991.1 -17997.5
24700 24700 24634 567.479 40274.1 43121.4 1.38748 -11033.2 -17797.7
24800 24800 24734 572.804 39233.8 43153.5 1.38645 -11193.5 -18021.5
24900 24900 24834 561.824 39198.1 43181.8 1.38554 -11312.8 -18009.9
25000 25000 24934 571.092 38732.5 43171.8 1.38586 -11275.3 -18082.9
25100 25100 25034 579.446 40476.9 43084.7 1.38866 -11004.3 -17911.5
25200 25200 25134 584.71 40765.4 43062.6 1.38938 -10913.1 -17883
25300 25300 25234 575.365 39515.2 43189.7 1.38529 -11122.6 -17981.1
25400 25400 25334 576.704 37504.7 43335.7 1.38062 -11259.2 -18133.7
25500 25500 25434 568.699 39200.5 43295.8 1.38189 -11277.8 -18056.8
25600 25600 25534 574.153 39898.8 43151.8 1.3865 -11229.2 -18073.3
25700 25700 25634 559.866 39588.8 43000.4 1.39138 -11388.9 -18062.7
25800 25800 25734 566.539 40493.3 42900.1 1.39464 -11340.1 -18093.4
25900 25900 25834 568.974 40272.5 42898.8 1.39468 -11298.9 -18081.2
26000 26000 25934 576.688 39759.1 42969.7 1.39238 -11194.1 -18068.4
