# Time-averaged data for fix save_thermo
# TimeStep v_vstep v_vtime v_vtemp v_vpress v_vvol v_vden v_vetot v_vpe
406650 406650 406650 277.717 -281.835 100419 1.00542 -34052.2 -39639.1
406700 406700 406700 278.366 -84.7814 100471 1.0049 -34018.7 -39618.7
406750 406750 406750 282.018 104.834 100498 1.00463 -33894.2 -39567.7
406800 406800 406800 283.633 243.926 100527 1.00434 -33824.9 -39530.9
406850 406850 406850 279.508 77.5949 100581 1.0038 -33823.3 -39446.3
406900 406900 406900 279.546 35.2067 100641 1.0032 -33834.1 -39457.9
406950 406950 406950 285.38 -3.21929 100700 1.00261 -33846.8 -39587.9
407000 407000 407000 281.838 -50.5659 100772 1.00189 -33877.3 -39547.2
407050 407050 407050 280.908 -209.119 100834 1.00128 -33928.4 -39579.6
407100 407100 407100 276.604 -170.605 100857 1.00105 -33979.2 -39543.8
407150 407150 407150 274.981 -175.427 100841 1.00121 -34002.8 -39534.8
407200 407200 407200 277.678 15.0814 100806 1.00156 -33979.1 -39565.2
407250 407250 407250 279.486 13.0747 100771 1.00191 -33942.4 -39565
407300 407300 407300 283.137 120.983 100742 1.0022 -33913.6 -39609.6
407350 407350 407350 278.834 -43.4034 100736 1.00226 -33870.8 -39480.2
407400 407400 407400 285.315 -196.584 100720 1.00242 -33766.9 -39506.7
407450 407450 407450 284.406 205.204 100689 1.00273 -33700.3 -39421.9
407500 407500 407500 283.634 617.104 100703 1.00259 -33697 -39403
407550 407550 407550 285.138 254.932 100811 1.00151 -33739.7 -39476
407600 407600 407600 282.988 -144.534 100972 0.999917 -33802.2 -39495.2
407650 407650 407650 280.484 -74.4357 101124 0.998415 -33847.7 -39490.3
407700 407700 407700 282.728 -114.382 101267 0.997003 -33877.9 -39565.7
407750 407750 407750 278.161 -77.2076 101396 0.995735 -33911 -39506.9
407800 407800 407800 277.579 -374.555 101486 0.994846 -33943.7 -39527.9
407850 407850 407850 276.773 -320.58 101498 0.994734 -33966.5 -39534.5
407900 407900 407900 276.724 -74.3215 101456 0.995144 -33968.1 -39535.1
407950 407950 407950 280.08 -294.947 101395 0.995746 -33933.2 -39567.8
408000 408000 408000 280.629 134.214 101288 0.996799 -33875.3 -39520.9
408050 408050 408050 284.255 -202.037 101180 0.997855 -33798.3 -39516.8
408100 408100 408100 285.702 375.688 101063 0.999014 -33746.8 -39494.4
408150 408150 408150 282.217 341.23 101010 0.999535 -33744.1 -39421.6
408200 408200 408200 281.501 192.076 101021 0.999432 -33789.3 -39452.4
408250 408250 408250 281.952 -67.4519 101066 0.998987 -33893.5 -39565.7
408300 408300 408300 278.385 -110.556 101102 0.998624 -33971.8 -39572.2
408350 408350 408350 278.306 -258.637 101115 0.998496 -33977.2 -39576
408400 408400 408400 279.413 -270.416 101086 0.998784 -33964.8 -39585.8
408450 408450 408450 281.521 -129.768 101015 0.999487 -33940.4 -39603.9
408500 408500 408500 279.466 196.336 100926 1.00037 -33913.8 -39535.9
408550 408550 408550 284.458 167.281 100865 1.00098 -33893.2 -39615.8
408600 408600 408600 278.894 188.946 100837 1.00126 -33894.2 -39504.8
408650 408650 408650 278.759 -204.046 100819 1.00143 -33925.3 -39533.2
408700 408700 408700 276.576 -15.1372 100767 1.00195 -33967.9 -39532
408750 408750 408750 278.396 324.852 100699 1.00263 -34011.2 -39611.9
408800 408800 408800 279.636 205.668 100670 1.00291 -34058.3 -39683.8
408850 408850 408850 275.7 82.1543 100693 1.00268 -34085.5 -39631.9
408900 408900 408900 277.633 26.8918 100736 1.00226 -34074.7 -39660
408950 408950 408950 280.504 46.9351 100776 1.00186 -34000.7 -39643.7
409000 409000 409000 280.079 86.917 100818 1.00144 -33915.8 -39550.3
409050 409050 409050 283.154 154.234 100873 1.0009 -33880.1 -39576.5
409100 409100 409100 284.424 5.58304 100955 1.00008 -33886.6 -39608.5
409150 409150 409150 280.86 -20.9113 101050 0.999143 -33924.8 -39574.9
409200 409200 409200 276.763 -32.8888 101154 0.998119 -33965.6 -39533.4
409250 409250 409250 280.994 -447.806 101249 0.997177 -33987.7 -39640.6
409300 409300 409300 279.167 -145.694 101282 0.996855 -33996.7 -39612.8
409350 409350 409350 275.737 -243.858 101284 0.996832 -33996.2 -39543.3
409400 409400 409400 279.871 -491.523 101238 0.99729 -33966.4 -39596.7
409450 409450 409450 280.693 -29.5668 101107 0.998581 -33869.6 -39516.4
409500 409500 409500 284.625 164.753 100946 1.00018 -33813.4 -39539.4
409550 409550 409550 281.266 85.4269 100808 1.00154 -33813.7 -39472.1
409600 409600 409600 283.67 268.329 100691 1.00271 -33835.8 -39542.6
409650 409650 409650 281.515 141.574 100625 1.00337 -33878.8 -39542.2
409700 409700 409700 280.124 -111.944 100588 1.00374 -33927.3 -39562.7
409750 409750 409750 277.285 145.21 100540 1.00421 -33966.8 -39545.1
409800 409800 409800 278.825 78.4809 100508 1.00453 -33979.2 -39588.4
409850 409850 409850 281.455 22.9483 100489 1.00473 -33977.1 -39639.3
409900 409900 409900 280.224 39.7633 100471 1.0049 -33976.8 -39614.2
409950 409950 409950 281.411 -131.858 100463 1.00498 -33973.6 -39634.9
410000 410000 410000 281.058 39.3167 100455 1.00506 -33969.5 -39623.7
410050 410050 410050 278.778 338.807 100468 1.00493 -33963.7 -39572
410100 410100 410100 281.35 173.513 100528 1.00433 -33955.1 -39615.2
