# Time-averaged data for fix save_thermo
# TimeStep v_vstep v_vtime v_vtemp v_vpress v_vvol v_vden v_vetot v_vpe
202300 202300 202300 362.105 -376.785 104598 0.965252 -28076.2 -35360.9
202350 202350 202350 358.812 -388.345 104729 0.964041 -28109.4 -35327.8
202400 202400 202400 360.645 -276.538 104802 0.963368 -28149.3 -35404.5
202450 202450 202450 358.98 -407.909 104832 0.963094 -28196 -35417.8
202500 202500 202500 356.941 -403.534 104811 0.963289 -28230.8 -35411.6
202550 202550 202550 356.18 -1.28832 104730 0.964037 -28239.3 -35404.8
202600 202600 202600 359.086 313.515 104622 0.965034 -28205.1 -35429
202650 202650 202650 365.404 372.449 104534 0.96584 -28118.8 -35469.9
202700 202700 202700 364.903 33.888 104498 0.966174 -28032.2 -35373.2
202750 202750 202750 366.801 130.35 104487 0.966273 -27987.8 -35366.9
202800 202800 202800 368.053 196.18 104513 0.966038 -28001.5 -35405.9
202850 202850 202850 361.702 -40.4005 104564 0.965564 -28084 -35360.5
202900 202900 202900 357.214 11.9105 104604 0.965194 -28165.8 -35352
202950 202950 202950 358.642 -547.705 104634 0.964923 -28187.2 -35402.1
203000 203000 203000 353.048 -451.963 104589 0.965332 -28168.3 -35270.8
203050 203050 203050 358.702 -244.274 104448 0.966637 -28115.6 -35331.8
203100 203100 203100 360.794 -124.996 104248 0.968491 -28061.1 -35319.4
203150 203150 203150 359.306 406.758 104027 0.970554 -28028.5 -35256.9
203200 203200 203200 364.262 434.723 103848 0.97222 -28016 -35344.1
203250 203250 203250 369.529 191.205 103730 0.973329 -28055.6 -35489.6
203300 203300 203300 368.934 311.353 103661 0.97398 -28134 -35556
203350 203350 203350 362.074 385.549 103657 0.974015 -28184.5 -35468.5
203400 203400 203400 358.855 81.1197 103709 0.973522 -28215.4 -35434.7
203450 203450 203450 357.606 41.6308 103777 0.972888 -28232.9 -35427.1
203500 203500 203500 357.924 250.498 103862 0.972087 -28228.2 -35428.7
203550 203550 203550 355.473 -55.1333 103981 0.97098 -28203.6 -35354.8
203600 203600 203600 359.903 -3.32953 104087 0.969995 -28162 -35402.3
203650 203650 203650 366.069 -70.7912 104179 0.969129 -28115 -35479.4
203700 203700 203700 365.234 401.843 104281 0.968187 -28089.7 -35437.2
203750 203750 203750 364.231 -53.6028 104431 0.966792 -28111.2 -35438.6
203800 203800 203800 358.336 -257.431 104588 0.965347 -28182.1 -35390.9
203850 203850 203850 354.524 -206.294 104713 0.964189 -28261.4 -35393.5
203900 203900 203900 357.579 -334.604 104800 0.963388 -28314.8 -35508.4
203950 203950 203950 354.611 -384.301 104843 0.962997 -28330.5 -35464.4
204000 204000 204000 357.965 -62.8423 104837 0.963047 -28310 -35511.4
204050 204050 204050 357.865 95.6365 104818 0.963229 -28250.8 -35450.1
204100 204100 204100 363.891 79.0116 104808 0.96332 -28134 -35454.6
204150 204150 204150 363.311 278.633 104810 0.9633 -28054.3 -35363.2
204200 204200 204200 371.724 171.11 104848 0.962952 -28046.8 -35524.9
204250 204250 204250 362.672 32.2203 104916 0.962325 -28094.4 -35390.4
204300 204300 204300 360.516 -126.459 104985 0.961691 -28136.3 -35389
204350 204350 204350 360.598 -168.98 105037 0.961213 -28170.8 -35425.1
204400 204400 204400 355.224 -180.441 105056 0.961044 -28191.6 -35337.8
204450 204450 204450 357.834 -141.417 105026 0.961318 -28177.4 -35376.1
204500 204500 204500 358.141 -168.182 104959 0.961929 -28139.5 -35344.4
204550 204550 204550 361.044 56.6709 104871 0.962738 -28077.5 -35340.8
204600 204600 204600 364.841 276.608 104790 0.963481 -28003.5 -35343.2
204650 204650 204650 364.019 161.787 104738 0.963964 -27966.4 -35289.5
204700 204700 204700 365.802 -52.691 104717 0.964152 -27952.7 -35311.7
204750 204750 204750 366.71 137.466 104707 0.964249 -27966.1 -35343.4
204800 204800 204800 368.875 88.7312 104720 0.96413 -28049.4 -35470.3
204850 204850 204850 360.7 331.566 104780 0.96357 -28154.4 -35410.8
204900 204900 204900 358.789 -278.781 104885 0.962609 -28221.1 -35439
204950 204950 204950 356.626 -259.646 104949 0.962022 -28261.7 -35436.1
205000 205000 205000 359.122 -528.474 104957 0.961953 -28274.9 -35499.5
205050 205050 205050 357.259 -166.09 104901 0.962462 -28258.7 -35445.9
205100 205100 205100 359.217 -9.09962 104805 0.963341 -28231.6 -35458.2
205150 205150 205150 359.482 70.7414 104687 0.964433 -28204.9 -35436.8
205200 205200 205200 363.932 -417.438 104560 0.965605 -28170.4 -35491.8
205250 205250 205250 365.512 -48.395 104395 0.967127 -28115.6 -35468.8
205300 205300 205300 365.975 272.473 104222 0.968729 -28069.2 -35431.7
205350 205350 205350 364.172 455.224 104089 0.969969 -28048.4 -35374.7
205400 205400 205400 365.269 452.431 104020 0.970614 -28074.7 -35423
205450 205450 205450 359.13 200.019 104023 0.970585 -28170 -35394.7
205500 205500 205500 358.276 -213.235 104058 0.970264 -28266 -35473.7
205550 205550 205550 355.528 -430.447 104064 0.970201 -28300.5 -35452.9
205600 205600 205600 356.512 -149.182 104002 0.97078 -28299.5 -35471.6
205650 205650 205650 365.259 59.6792 103902 0.971716 -28280 -35628.1
205700 205700 205700 364.398 -37.7047 103809 0.972586 -28271.9 -35602.7
205750 205750 205750 359.207 29.3652 103723 0.973396 -28281.7 -35508
205800 205800 205800 364.133 317.239 103639 0.974181 -28324.5 -35650
205850 205850 205850 357.53 297.985 103599 0.974561 -28434.9 -35627.5
205900 205900 205900 356.563 100.386 103597 0.974573 -28522.4 -35695.6
205950 205950 205950 354.52 351.988 103613 0.974427 -28553.3 -35685.4
206000 206000 206000 359.687 233.395 103678 0.973819 -28555.4 -35791.4
206050 206050 206050 356.544 68.5935 103794 0.972728 -28533.2 -35706
206100 206100 206100 359.182 -117.105 103945 0.971311 -28477.5 -35703.3
206150 206150 206150 359.791 -422.654 104110 0.969772 -28394.8 -35632.9
206200 206200 206200 357.879 -341.357 104234 0.968625 -28332.8 -35532.4
206250 206250 206250 360.291 22.3969 104309 0.967922 -28296.8 -35545
206300 206300 206300 355.921 61.1987 104381 0.967256 -28274.5 -35434.7
206350 206350 206350 359.629 -157.289 104454 0.966578 -28247.1 -35481.9
206400 206400 206400 358.89 -145.421 104514 0.966029 -28217.4 -35437.3
206450 206450 206450 359.832 161.379 104570 0.965514 -28178.3 -35417.2
206500 206500 206500 362.077 -98.6636 104651 0.964765 -28144.3 -35428.4
206550 206550 206550 361.729 56.2069 104733 0.96401 -28134.6 -35411.7
206600 206600 206600 360.258 -116.695 104823 0.96318 -28140.6 -35388.1
206650 206650 206650 357.883 -329.917 104896 0.96251 -28180.6 -35380.3
206700 206700 206700 356.802 -251.18 104930 0.962201 -28243.3 -35421.3
206750 206750 206750 360.67 -358.151 104927 0.962222 -28288.5 -35544.3
206800 206800 206800 357.484 -176.507 104880 0.962652 -28325.1 -35516.8
206850 206850 206850 356.325 136.595 104799 0.963403 -28361.5 -35529.9
206900 206900 206900 361.016 -72.8981 104718 0.964145 -28379.3 -35642
206950 206950 206950 355.908 164.649 104633 0.964933 -28384.5 -35544.5
207000 207000 207000 359.618 -24.2794 104557 0.965629 -28338.8 -35573.4
207050 207050 207050 359.321 275.608 104489 0.966262 -28249.3 -35478
207100 207100 207100 363.238 252.578 104451 0.966611 -28181.3 -35488.7
207150 207150 207150 361.447 247.492 104444 0.966672 -28151.7 -35423.1
207200 207200 207200 359.806 100.624 104453 0.966589 -28152.8 -35391.2
207250 207250 207250 360.854 136.136 104468 0.966453 -28174.4 -35433.8
207300 207300 207300 357.453 239.153 104507 0.966092 -28210.4 -35401.5
207350 207350 207350 359.291 -251.167 104572 0.965495 -28277.5 -35505.5
207400 207400 207400 353.741 -416.664 104595 0.965278 -28394.8 -35511.2
207450 207450 207450 353.2 102.392 104556 0.965642 -28456.8 -35562.3
207500 207500 207500 360.189 -115.836 104506 0.966102 -28466.5 -35712.6
207550 207550 207550 361.553 121.012 104430 0.966802 -28487.6 -35761.1
207600 207600 207600 356.756 152.297 104362 0.967434 -28527.1 -35704.1
207650 207650 207650 357.506 11.2386 104323 0.9678 -28558.1 -35750.2
207700 207700 207700 357.719 -129.371 104298 0.968028 -28546.9 -35743.3
207750 207750 207750 353.974 393.603 104272 0.968269 -28447.5 -35568.6
207800 207800 207800 359.943 33.5023 104285 0.968152 -28315.6 -35556.7
207850 207850 207850 364.676 136.461 104307 0.967945 -28268.6 -35604.9
207900 207900 207900 367.581 217.404 104351 0.967538 -28272.8 -35667.6
207950 207950 207950 362.162 73.6261 104438 0.966735 -28315 -35600.7
208000 208000 208000 360.578 -241.045 104550 0.965694 -28369.2 -35623.1
208050 208050 208050 354.594 -430.408 104645 0.964822 -28404.3 -35537.8
208100 208100 208100 352.526 -143.044 104685 0.964445 -28390.7 -35482.7
208150 208150 208150 359.656 -141.62 104685 0.96445 -28312.3 -35547.7
208200 208200 208200 363.507 -149.814 104647 0.964797 -28220.1 -35532.9
208250 208250 208250 364.549 -45.0988 104595 0.965279 -28177.1 -35510.9
208300 208300 208300 364.131 143.199 104547 0.96572 -28178.5 -35503.9
208350 208350 208350 359.873 157.139 104520 0.965968 -28208.6 -35448.4
208400 208400 208400 361.877 5.28164 104513 0.966037 -28249.7 -35529.7
208450 208450 208450 359.056 279.857 104514 0.966027 -28308.4 -35531.7
208500 208500 208500 360.303 -165.881 104541 0.965776 -28355.2 -35603.6
208550 208550 208550 359.535 -88.5584 104551 0.965685 -28391.1 -35624
208600 208600 208600 361.968 -23.1538 104555 0.965651 -28408.6 -35690.5
208650 208650 208650 358.922 147.683 104563 0.965573 -28413.7 -35634.3
208700 208700 208700 360.959 226.334 104599 0.965244 -28401.6 -35663.2
208750 208750 208750 363.225 132.256 104678 0.964517 -28395.8 -35703
208800 208800 208800 358.427 133.626 104790 0.963483 -28399.2 -35609.8
208850 208850 208850 355.857 250.847 104934 0.96216 -28389 -35547.9
208900 208900 208900 358.083 98.8078 105126 0.9604 -28348.9 -35552.6
208950 208950 208950 362.896 -532.663 105338 0.958471 -28301.4 -35601.9
209000 209000 209000 356.962 -619.408 105496 0.957038 -28265.2 -35446.4
209050 209050 209050 358.37 -152.151 105569 0.95637 -28233.3 -35442.8
209100 209100 209100 363.731 107.368 105616 0.955947 -28210.5 -35527.9
209150 209150 209150 358.719 -16.7577 105685 0.955323 -28209.6 -35426.1
209200 209200 209200 360.41 -471.842 105752 0.954716 -28207.9 -35458.4
209250 209250 209250 360.184 -77.6601 105770 0.954553 -28200.9 -35446.9
209300 209300 209300 357.602 -72.9069 105767 0.954585 -28198.2 -35392.3
209350 209350 209350 363.753 -225.822 105738 0.954847 -28193 -35510.8
209400 209400 209400 362.024 -184.751 105665 0.955506 -28203.3 -35486.3
209450 209450 209450 360.859 6.31459 105559 0.95646 -28225.4 -35485
209500 209500 209500 356.507 -97.2032 105458 0.957384 -28238.4 -35410.4
209550 209550 209550 359.355 -45.7709 105338 0.958468 -28231.4 -35460.7
209600 209600 209600 361.529 242.003 105205 0.95968 -28224.5 -35497.6
209650 209650 209650 354.784 307.229 105104 0.960601 -28224.4 -35361.8
209700 209700 209700 359.77 70.9762 105040 0.961189 -28201.6 -35439.3
209750 209750 209750 361.517 -230.219 104976 0.961778 -28167 -35439.8
209800 209800 209800 361.507 -276.637 104867 0.962779 -28140 -35412.7
209850 209850 209850 361.263 255.087 104716 0.964167 -28113.5 -35381.2
209900 209900 209900 362.295 176.45 104581 0.965409 -28107.2 -35395.6
209950 209950 209950 363.899 -6.9427 104472 0.966414 -28159 -35479.7
210000 210000 210000 361.872 148.118 104378 0.967287 -28262.1 -35542
210050 210050 210050 354.452 637.799 104322 0.967804 -28340.1 -35470.8
210100 210100 210100 358.239 291.268 104354 0.96751 -28356.8 -35563.6
210150 210150 210150 362.526 -37.9259 104433 0.966775 -28343.4 -35636.5
210200 210200 210200 361.609 557.493 104525 0.965929 -28344.9 -35619.5
210250 210250 210250 356.865 321.115 104697 0.964337 -28347.3 -35526.5
210300 210300 210300 358.919 3.04965 104923 0.962266 -28321.5 -35542
210350 210350 210350 355.133 365.228 105163 0.960069 -28239.7 -35384.1
210400 210400 210400 367.159 -65.0853 105444 0.95751 -28122.7 -35509
210450 210450 210450 364.463 -226.539 105717 0.955033 -28085.9 -35418
210500 210500 210500 362.855 -76.5376 105957 0.952874 -28085.6 -35385.4
210550 210550 210550 359.056 -167.324 106176 0.950904 -28082.5 -35305.8
210600 210600 210600 362.433 -391.963 106361 0.949255 -28046.4 -35337.7
210650 210650 210650 362.963 -192.567 106486 0.948139 -27997.6 -35299.5
210700 210700 210700 362.91 -180.334 106573 0.947367 -27948 -35248.8
210750 210750 210750 366.869 -313.234 106625 0.946904 -27892.1 -35272.6
210800 210800 210800 365.178 -85.2407 106629 0.946863 -27863.7 -35210.1
210850 210850 210850 361.225 -54.0932 106614 0.947003 -27906.8 -35173.8
210900 210900 210900 361.256 -141.434 106590 0.947215 -27994.2 -35261.8
210950 210950 210950 355.971 -301.419 106541 0.947648 -28077.4 -35238.7
211000 211000 211000 358.307 -445.468 106435 0.948588 -28116 -35324.2
211050 211050 211050 355.822 -148.602 106276 0.950015 -28116.7 -35274.9
211100 211100 211100 357.898 -158.65 106106 0.951536 -28086.4 -35286.4
211150 211150 211150 360.572 123.479 105922 0.953184 -28042.7 -35296.5
211200 211200 211200 364.707 159.778 105766 0.954596 -28014.5 -35351.5
211250 211250 211250 366.118 68.9231 105659 0.955558 -28029.3 -35394.7
211300 211300 211300 357.318 -150.698 105573 0.956339 -28133.7 -35322.1
211350 211350 211350 356.473 -210.059 105455 0.957406 -28241.8 -35413.1
211400 211400 211400 357.551 78.4151 105314 0.958692 -28282.4 -35475.4
211450 211450 211450 362.21 -426.542 105181 0.959904 -28281.8 -35568.5
211500 211500 211500 356.624 -34.736 105022 0.961358 -28267.9 -35442.3
211550 211550 211550 359.899 -155.777 104864 0.962804 -28219.5 -35459.8
211600 211600 211600 364.492 150.674 104707 0.964244 -28151.2 -35483.9
211650 211650 211650 367.699 143.285 104591 0.965315 -28106.6 -35503.8
211700 211700 211700 367.671 -145.868 104512 0.966048 -28120.4 -35517
211750 211750 211750 358.93 22.4551 104435 0.96676 -28203.8 -35424.5
211800 211800 211800 356.538 -42.4593 104368 0.967377 -28294.5 -35467.1
211850 211850 211850 358.673 226.881 104312 0.967903 -28325.6 -35541.2
211900 211900 211900 358.421 28.5331 104288 0.96812 -28322.3 -35532.9
211950 211950 211950 355.534 172.95 104280 0.968195 -28312.3 -35464.8
212000 212000 212000 360.226 -168.281 104298 0.96803 -28282.5 -35529.4
212050 212050 212050 362.839 -328.872 104302 0.967991 -28250 -35549.4
212100 212100 212100 361.923 -267.172 104256 0.968421 -28224.7 -35505.7
212150 212150 212150 359.943 -228.608 104158 0.969327 -28217.2 -35458.3
212200 212200 212200 360.073 -104.564 104020 0.970618 -28237.5 -35481.3
212250 212250 212250 357.897 243.913 103873 0.971984 -28291.3 -35491.3
212300 212300 212300 358.554 -19.8929 103753 0.973113 -28367.2 -35580.4
212350 212350 212350 359.261 271.686 103637 0.974203 -28450 -35677.5
212400 212400 212400 357.573 217.404 103567 0.974859 -28488.2 -35681.7
212450 212450 212450 356.836 187.615 103554 0.974982 -28484.8 -35663.5
212500 212500 212500 357.625 452.218 103595 0.974599 -28442.8 -35637.3
212550 212550 212550 366.208 110.451 103694 0.973665 -28381.6 -35748.8
212600 212600 212600 363.521 198.09 103822 0.972466 -28355.9 -35669
212650 212650 212650 361.573 -357.951 103971 0.971077 -28350.7 -35624.6
212700 212700 212700 358.786 -277.465 104082 0.970036 -28344.3 -35562.2
212750 212750 212750 353.379 11.0657 104147 0.969431 -28319.9 -35429
212800 212800 212800 361.279 320.354 104196 0.968974 -28273.3 -35541.3
212850 212850 212850 364.498 10.8725 104272 0.968269 -28233 -35565.8
212900 212900 212900 358.119 354.389 104363 0.967421 -28207.1 -35411.5
212950 212950 212950 366.105 114.834 104488 0.96627 -28190.6 -35555.7
213000 213000 213000 367.053 17.5881 104649 0.964785 -28198 -35582.2
213050 213050 213050 360.614 -145.199 104830 0.963113 -28226.4 -35481
213100 213100 213100 354.906 -178.303 104992 0.961633 -28273.7 -35413.5
213150 213150 213150 357.488 -341.935 105113 0.960526 -28312.8 -35504.5
213200 213200 213200 361.225 -236.073 105186 0.959857 -28339.3 -35606.2
213250 213250 213250 355.003 -246.798 105216 0.959586 -28377.7 -35519.5
213300 213300 213300 354.78 -346.927 105189 0.959827 -28416.9 -35554.2
213350 213350 213350 358.513 -491.743 105100 0.960638 -28425.6 -35637.9
213400 213400 213400 359.772 -32.0118 104959 0.961932 -28397.8 -35635.5
213450 213450 213450 359.01 152.655 104824 0.963167 -28327.9 -35550.2
213500 213500 213500 361.185 123.236 104714 0.964185 -28240.2 -35506.3
213550 213550 213550 359.254 280.83 104623 0.965024 -28187.1 -35414.4
213600 213600 213600 366.586 590.906 104576 0.965458 -28169.9 -35544.7
213650 213650 213650 363.335 384.652 104616 0.965082 -28204.5 -35513.9
213700 213700 213700 360.096 -187.949 104714 0.964182 -28265.4 -35509.6
213750 213750 213750 356.299 -302.561 104795 0.96344 -28308.1 -35475.9
213800 213800 213800 356.432 -452.461 104816 0.963243 -28313.2 -35483.7
213850 213850 213850 362.961 -429.185 104755 0.963809 -28304.7 -35606.6
213900 213900 213900 360.668 0.0759886 104639 0.964871 -28295.1 -35550.8
213950 213950 213950 361.329 81.3538 104523 0.965944 -28296.6 -35565.6
214000 214000 214000 354.37 497.339 104435 0.966754 -28295.4 -35424.5
214050 214050 214050 358.647 -126.295 104400 0.967084 -28272.5 -35487.5
214100 214100 214100 358.435 -297.275 104350 0.967547 -28232.4 -35443.2
214150 214150 214150 354.515 -54.2019 104260 0.968384 -28179.2 -35311.1
214200 214200 214200 362.412 -93.8082 104153 0.96938 -28115.7 -35406.5
214250 214250 214250 365.77 -204.414 104027 0.970551 -28083 -35441.3
214300 214300 214300 362.497 19.5382 103875 0.971967 -28098.9 -35391.4
214350 214350 214350 362.762 484.424 103741 0.973223 -28122.7 -35420.6
214400 214400 214400 362.377 402.337 103686 0.973746 -28145.5 -35435.6
214450 214450 214450 357.935 173.02 103697 0.973641 -28170 -35370.8
214500 214500 214500 358.76 463.108 103753 0.973109 -28173.8 -35391.2
214550 214550 214550 353.424 257.217 103868 0.972031 -28165.9 -35275.9
214600 214600 214600 359.566 -65.7068 103995 0.97085 -28146.9 -35380.4
214650 214650 214650 360.4 -135.478 104092 0.969947 -28100.3 -35350.6
214700 214700 214700 365.869 41.6428 104164 0.969273 -28030.1 -35390.4
214750 214750 214750 366.841 -37.0286 104246 0.968509 -27953.1 -35333
214800 214800 214800 366.515 -2.71384 104331 0.967717 -27889.8 -35263.2
214850 214850 214850 363.669 166.16 104422 0.966876 -27867.6 -35183.7
214900 214900 214900 367.181 20.9563 104535 0.965834 -27899.5 -35286.2
214950 214950 214950 357.249 -155.297 104644 0.964828 -28038.6 -35225.6
215000 215000 215000 358.617 132.956 104729 0.964045 -28121.9 -35336.4
215050 215050 215050 357.399 380.021 104828 0.96313 -28152.4 -35342.3
215100 215100 215100 363.634 -127.203 104959 0.961931 -28175.5 -35490.9
215150 215150 215150 364.77 -220.81 105080 0.960825 -28205.4 -35543.7
215200 215200 215200 360.591 -5.13337 105190 0.959817 -28244.4 -35498.6
215250 215250 215250 359.753 -63.4012 105309 0.958738 -28262.2 -35499.5
215300 215300 215300 360.311 -230.301 105411 0.957808 -28266.2 -35514.8
215350 215350 215350 358.194 -292.519 105470 0.957275 -28258.8 -35464.8
215400 215400 215400 358.146 -213.901 105479 0.957185 -28204.1 -35409.1
215450 215450 215450 357.043 143.549 105460 0.957357 -28093.2 -35276
215500 215500 215500 362.672 -470.884 105428 0.957656 -28012.5 -35308.6
215550 215550 215550 362.955 -59.0175 105333 0.958518 -27977.5 -35279.2
215600 215600 215600 368.308 280.312 105230 0.959452 -27977.5 -35386.9
215650 215650 215650 366.596 98.7991 105169 0.960009 -28039.5 -35414.5
215700 215700 215700 364.626 145.21 105136 0.960316 -28129.7 -35465
215750 215750 215750 361.307 162.638 105131 0.960357 -28202.2 -35470.8
215800 215800 215800 360.182 -80.9545 105147 0.960213 -28237.7 -35483.6
215850 215850 215850 356.672 -77.6109 105159 0.960103 -28253.8 -35429.1
215900 215900 215900 355.188 -120.559 105153 0.960156 -28250.1 -35395.6
215950 215950 215950 361.826 -168.658 105113 0.960523 -28224.3 -35503.3
216000 216000 216000 364.608 141.054 105055 0.961055 -28179.9 -35514.9
216050 216050 216050 361.982 100.682 105027 0.961313 -28145.7 -35427.8
216100 216100 216100 363.046 -263.357 105018 0.961388 -28121.8 -35425.4
216150 216150 216150 353.22 373.984 104989 0.961657 -28087.1 -35193
216200 216200 216200 361.307 119.536 104985 0.961693 -28013.2 -35281.8
216250 216250 216250 365.211 378.354 105006 0.961505 -27959.2 -35306.3
216300 216300 216300 366.808 -113.708 105072 0.960898 -27952.6 -35331.9
216350 216350 216350 358.863 42.9834 105145 0.960229 -27999.5 -35218.9
216400 216400 216400 362.91 -344.473 105210 0.959633 -28080.1 -35380.9
216450 216450 216450 356.278 -348.093 105225 0.959498 -28162.2 -35329.6
216500 216500 216500 357.843 -239.174 105180 0.959908 -28192.4 -35391.3
216550 216550 216550 357.148 -266.255 105103 0.960611 -28193.1 -35378
216600 216600 216600 357.915 -20.3025 104995 0.961601 -28174.5 -35374.8
216650 216650 216650 364.018 322.785 104885 0.962611 -28150.6 -35473.7
216700 216700 216700 358.614 89.1855 104824 0.96317 -28130.3 -35344.7
216750 216750 216750 359.125 89.7149 104784 0.963534 -28096.6 -35321.3
216800 216800 216800 365.121 -0.164129 104753 0.963824 -28040.3 -35385.6
216850 216850 216850 363.058 -81.4872 104717 0.964152 -27979.8 -35283.6
216900 216900 216900 367.075 262.23 104678 0.964513 -27901.3 -35285.9
216950 216950 216950 372.581 132.383 104675 0.964539 -27835.5 -35330.9
217000 217000 217000 369.385 378.918 104718 0.964142 -27834.7 -35265.8
217050 217050 217050 367.422 210.082 104812 0.963277 -27944.3 -35335.9
217100 217100 217100 363.956 249.21 104942 0.962092 -28066.6 -35388.5
217150 217150 217150 359.23 313.56 105103 0.96061 -28134.7 -35361.5
217200 217200 217200 359.893 157.84 105301 0.95881 -28200.9 -35441
217250 217250 217250 357.401 -203.931 105513 0.956885 -28253.6 -35443.6
217300 217300 217300 359.206 -564.02 105679 0.955382 -28292.5 -35518.8
217350 217350 217350 358.064 -490.288 105760 0.954645 -28303.6 -35506.9
217400 217400 217400 360.012 -254.339 105758 0.95466 -28283.9 -35526.4
217450 217450 217450 357.43 -348.29 105705 0.955147 -28256.2 -35446.8
217500 217500 217500 361.902 -76.7353 105604 0.956059 -28199.4 -35480
217550 217550 217550 359.111 392.339 105515 0.956866 -28105.9 -35330.3
217600 217600 217600 365.167 142.388 105472 0.957254 -28050.6 -35396.8
217650 217650 217650 361.192 28.6362 105447 0.957475 -28051.4 -35317.7
217700 217700 217700 356.772 -296.407 105429 0.957645 -28067.6 -35244.9
217750 217750 217750 355.937 -382.862 105364 0.958236 -28064.3 -35224.9
217800 217800 217800 365.13 -196.98 105229 0.959459 -28050.4 -35395.9
217850 217850 217850 361.348 192.642 105072 0.960897 -28056 -35325.4
217900 217900 217900 361.345 -28.664 104931 0.962191 -28100.9 -35370.3
217950 217950 217950 358.75 22.5554 104792 0.963466 -28205.7 -35422.8
218000 218000 218000 355.661 169.238 104660 0.964677 -28292.3 -35447.3
218050 218050 218050 361.383 63.668 104548 0.965714 -28339.9 -35610
218100 218100 218100 356.811 660.496 104457 0.966551 -28387.6 -35565.7
218150 218150 218150 357.777 60.6696 104437 0.966741 -28429 -35626.6
218200 218200 218200 356.329 148.525 104443 0.966682 -28449.8 -35618.3
218250 218250 218250 353.174 -51.3031 104465 0.966479 -28419.3 -35524.2
218300 218300 218300 357.34 46.4327 104472 0.966416 -28317 -35505.8
218350 218350 218350 361.927 247.804 104484 0.966306 -28232.3 -35513.3
218400 218400 218400 364.94 -294.213 104526 0.96592 -28212.3 -35554
218450 218450 218450 361.547 -52.7337 104551 0.965681 -28215.3 -35488.7
