# Time-averaged data for fix save_thermo
# TimeStep v_vstep v_vtime v_vtemp v_vpress v_vvol v_vden v_vetot v_vpe
1000000 1e+06 1e+06 256.227 -214.055 101383 0.995861 -35370.8 -40525.4
1000050 1.00005e+06 1.00005e+06 257.277 -208.86 101353 0.996153 -35408.9 -40584.6
1000100 1.0001e+06 1.0001e+06 260.05 -165.44 101275 0.99692 -35502.5 -40734
1000150 1.00015e+06 1.00015e+06 256.501 151.808 101179 0.997867 -35574.8 -40735
1000200 1.0002e+06 1.0002e+06 255.692 280.97 101124 0.998407 -35649 -40792.9
1000250 1.00025e+06 1.00025e+06 255.274 272.855 101122 0.998434 -35737.8 -40873.3
1000300 1.0003e+06 1.0003e+06 256.272 5.73632 101156 0.998092 -35823.9 -40979.5
1000350 1.00035e+06 1.00035e+06 250.508 -170.811 101203 0.997634 -35895.7 -40935.3
1000400 1.0004e+06 1.0004e+06 248.046 -73.6089 101222 0.997443 -35941.1 -40931.1
1000450 1.00045e+06 1.00045e+06 250.123 257.303 101224 0.997422 -35975.7 -41007.6
1000500 1.0005e+06 1.0005e+06 248.163 24.9954 101261 0.997066 -36017.9 -41010.3
1000550 1.00055e+06 1.00055e+06 249.996 -32.2019 101300 0.99668 -36054.1 -41083.4
1000600 1.0006e+06 1.0006e+06 250.743 -209.061 101338 0.996308 -36078.1 -41122.4
1000650 1.00065e+06 1.00065e+06 241.942 -59.943 101337 0.996318 -36095.3 -40962.6
1000700 1.0007e+06 1.0007e+06 247.327 -27.9376 101293 0.996746 -36068.7 -41044.2
1000750 1.00075e+06 1.00075e+06 248.308 373.368 101237 0.997293 -36018 -41013.3
1000800 1.0008e+06 1.0008e+06 250.306 380.91 101241 0.997259 -35976 -41011.5
1000850 1.00085e+06 1.00085e+06 250.596 174.685 101307 0.996604 -35958.8 -41000.1
1000900 1.0009e+06 1.0009e+06 249.05 -74.3875 101399 0.995704 -35954.3 -40964.6
1000950 1.00095e+06 1.00095e+06 250.082 -414.367 101473 0.994976 -35939.3 -40970.3
1001000 1.001e+06 1.001e+06 247.75 -117.752 101478 0.994931 -35913.1 -40897.2
1001050 1.00105e+06 1.00105e+06 252.758 -356.051 101443 0.99527 -35841.9 -40926.7
1001100 1.0011e+06 1.0011e+06 255.221 -321.319 101335 0.996333 -35785.3 -40919.7
1001150 1.00115e+06 1.00115e+06 251.465 220.98 101165 0.998005 -35779 -40837.8
1001200 1.0012e+06 1.0012e+06 251.985 270.336 101018 0.999458 -35808.4 -40877.7
