# Time-averaged data for fix save_thermo
# TimeStep v_vstep v_vtime v_vtemp v_vpress v_vvol v_vden v_vetot v_vpe
400000 400000 400000 361.875 -39.0781 105094 0.9607 -28082.1 -35362.1
400050 400050 400050 360.364 -235.746 105090 0.96073 -28133.9 -35383.6
400100 400100 400100 358.216 -502.31 105047 0.961123 -28254.4 -35460.8
400150 400150 400150 353.225 -127.145 104932 0.96218 -28336.4 -35442.5
400200 400200 400200 354.049 -34.7364 104784 0.963535 -28414.3 -35536.9
400250 400250 400250 354.956 -149.889 104630 0.964953 -28507.6 -35648.4
400300 400300 400300 349.688 -316.651 104450 0.966622 -28605.7 -35640.6
400350 400350 400350 356.401 -377.936 104223 0.968723 -28688.1 -35858
400400 400400 400400 349.448 123.436 103960 0.971175 -28776.2 -35806.3
400450 400450 400450 351.813 160.494 103717 0.973451 -28834.1 -35911.7
400500 400500 400500 348.099 552.572 103523 0.975273 -28877.8 -35880.7
400550 400550 400550 350.694 501.254 103428 0.976169 -28910.1 -35965.2
400600 400600 400600 351.459 218.016 103419 0.97626 -28943.2 -36013.7
400650 400650 400650 348.056 420.338 103457 0.975895 -28986.4 -35988.4
400700 400700 400700 342.974 327.998 103559 0.974934 -29023.2 -35923
400750 400750 400750 346.988 -187.467 103697 0.973641 -29016.2 -35996.7
400800 400800 400800 353.281 166.649 103825 0.972442 -28930.9 -36038
400850 400850 400850 354.099 57.429 103980 0.970993 -28827 -35950.6
400900 400900 400900 352.142 -205.443 104128 0.969607 -28795.6 -35879.9
400950 400950 400950 353.305 -19.6965 104241 0.968561 -28793.5 -35901.1
401000 401000 401000 350.52 -337.708 104338 0.967659 -28802.3 -35853.9
401050 401050 401050 346.545 -260.545 104386 0.967213 -28813.4 -35785
401100 401100 401100 349.055 -363.773 104389 0.967182 -28785.8 -35807.9
401150 401150 401150 349.558 -182.996 104338 0.967661 -28718.4 -35750.7
401200 401200 401200 355.429 -16.7042 104251 0.968463 -28655.3 -35805.6
401250 401250 401250 357.006 65.2161 104167 0.969243 -28642.3 -35824.4
401300 401300 401300 351.33 264.42 104100 0.969873 -28715.5 -35783.4
401350 401350 401350 348.044 10.7017 104068 0.970165 -28833.3 -35835.1
401400 401400 401400 347.236 -181.163 104047 0.970361 -28869.3 -35854.8
401450 401450 401450 349.751 -212.31 104015 0.97066 -28850.8 -35887
401500 401500 401500 348.079 -270.838 103963 0.971144 -28824.5 -35826.9
401550 401550 401550 355.847 -47.2644 103882 0.971907 -28797.5 -35956.2
401600 401600 401600 353.174 538.938 103808 0.972595 -28801.1 -35906.1
401650 401650 401650 347.688 588.267 103809 0.972591 -28838.3 -35832.9
