temp, den_tip4p_ewald
235.26032315978455, 0.9844788026378939
247.54039497307002, 0.9935166112661535
259.8204667863555, 0.9986732317756013
272.5314183123877, 0.9997113248129121
284.81149012567323, 0.9985313116589936
297.52244165170555, 0.9954505928151164
309.3716337522442, 0.990864354658087
322.5134649910233, 0.9843779796292017
335.22441651705566, 0.9771784489041364
347.7199281867145, 0.9688698650834563
360.2154398563734, 0.9595315782924791
